,questions_id,answers_id,questions_id,professionals_industry,industry_codes
2520,2838930011aa44f291666c480e36c87c,cc0e3585b6804e7e8ad23c9bb860e583,2838930011aa44f291666c480e36c87c,Research,647
2521,2886046683744d1c9ec719dccccfd0b5,8809aac542224eb29b33be0acef1b869,2886046683744d1c9ec719dccccfd0b5,Research,647
2522,291741bb2eb74398872bebb61e476c05,549978a1559340fcb3a9c0f1fb61ab10,291741bb2eb74398872bebb61e476c05,Research,647
2523,2931aa095d9e43c5887a49358d6240f2,b267cf058fc84914989e2eee5f7ff7f2,2931aa095d9e43c5887a49358d6240f2,Research,647
2524,2951b38de81644b7a57a50bffaea4df1,281fe3754fb345efa044ed2bd3879851,2951b38de81644b7a57a50bffaea4df1,Research,647
2525,299553948d1642ef9fea7a39113bf401,c7b2f64a2cb446089d418b8ebb7cc064,299553948d1642ef9fea7a39113bf401,Research,647
2526,29c2dd510dd6408b8cd8c91211b422e9,423e035f19934478bbd0c8e3818b08b5,29c2dd510dd6408b8cd8c91211b422e9,Research,647
2527,2a6da4a0a70f405c90de4ca674b55593,497a261e4a5d415dba571057c71fdd63,2a6da4a0a70f405c90de4ca674b55593,Research,647
2528,2af55b3c12b94f5096453f69e5b0ff25,413608f925754c8dbd697e6b75e24851,2af55b3c12b94f5096453f69e5b0ff25,Research,647
2529,2ba5b3998db24358ad0997d53c91ea93,1811db3f67d642b7a65008773bd2de5e,2ba5b3998db24358ad0997d53c91ea93,Research,647
2530,2c2caa5780b0420483b70a17d461c12b,144f8339fbe94e26be8563ab6111abd2,2c2caa5780b0420483b70a17d461c12b,Research,647
2531,2c36fe0cba754a878ea8839ded215bf6,a7b0369653ae4f58ae47aab31dee138e,2c36fe0cba754a878ea8839ded215bf6,Research,647
2532,2c46a965e09f455093ad21bf1cccb826,f44c883b29bf41e3ac35a54763cd0603,2c46a965e09f455093ad21bf1cccb826,Research,647
2533,2c70194003b24f01a5e3aac4e6e5ba79,25ddbce943d24859b8b23a7c7c1092e1,2c70194003b24f01a5e3aac4e6e5ba79,Research,647
2534,2c9ee671d8704898b1c8ac3c10894d59,cf9ebc2b62d04b36977e039d2fd798db,2c9ee671d8704898b1c8ac3c10894d59,Research,647
2535,2cd843eecbf1404a9242b223efc0aaf1,e1f97219360e4e9da05d9803378dddc1,2cd843eecbf1404a9242b223efc0aaf1,Research,647
2536,2d01248bd5db47ae8a5989d03779d21b,cf67a7298ebf4cf0b8c62d7a4479384f,2d01248bd5db47ae8a5989d03779d21b,Research,647
2537,2d946865b09a4ee1b1a25b9c962de1cd,f5e84f10554d4ab0b548c3384218e64e,2d946865b09a4ee1b1a25b9c962de1cd,Research,647
2538,2d9d070345844b40976550f4a83ffe54,464652eb39fe48b9af100156fb824bc1,2d9d070345844b40976550f4a83ffe54,Research,647
2539,2e02371855d64c788b3327d0ab0ccf16,c6a9603630024d3a8b87e287a951c65b,2e02371855d64c788b3327d0ab0ccf16,Research,647
2540,2e2e4b31018041139d56e71cc0959110,bfc1c2e621a4480ea9653cd217654e9e,2e2e4b31018041139d56e71cc0959110,Research,647
2541,2e2eb0bdf52744fb88d90bf69e6106a8,b994e34df79b4ece8f99eb7c4f0eef2a,2e2eb0bdf52744fb88d90bf69e6106a8,Research,647
2542,2e95e6990c364a0ba0fa9ef7ab2c4382,53d2a962107343d38bbba3371458ebea,2e95e6990c364a0ba0fa9ef7ab2c4382,Research,647
2543,2f7ff3461c65485b9ab1771c8f745fc1,914c57bb4d794f51855331d2e1c53065,2f7ff3461c65485b9ab1771c8f745fc1,Research,647
2544,303ca0fa8a3c45d8988eb4ab2adf05e0,f96113b0a82e4564890e19fcada14fbe,303ca0fa8a3c45d8988eb4ab2adf05e0,Research,647
2545,303cae01717740eaa82aed496f723820,18d31f08e7e740e18f7f26a19ffc38bb,303cae01717740eaa82aed496f723820,Research,647
2546,312ff41f04144856be590242def87881,6c67f6af1f974de99e02d05c98f92930,312ff41f04144856be590242def87881,Research,647
2547,31840103293e4b5a9a5c624700b886a0,aa2fcc1c213444a9b5db64fc0591b927,31840103293e4b5a9a5c624700b886a0,Research,647
2548,3184cd01a2a040c697cc0288d41450fa,c93387712f4d4c9e851fde4c06fc5e0a,3184cd01a2a040c697cc0288d41450fa,Research,647
2549,321384355dfb4b67965fc6b365b342c3,a425a4b06cae4fad8be2361f9912962f,321384355dfb4b67965fc6b365b342c3,Research,647
2550,32c4b93416ef4012b4c5fde98cbe5e01,9a91a7a69e214f8f96a663020dc0398e,32c4b93416ef4012b4c5fde98cbe5e01,Research,647
2551,32d515aae6e2407baaf694946d9977f1,db34a28170624750b126e7bc3153f966,32d515aae6e2407baaf694946d9977f1,Research,647
2552,32fd2d435dca4be0b079df58e8c4cd96,0f0a3a2fbc54439eb3e3cfd6ab41017e,32fd2d435dca4be0b079df58e8c4cd96,Research,647
2553,334600c0901446fcbe39d0923e361e6f,72ab029e6d37418a8fd51c376cd293e4,334600c0901446fcbe39d0923e361e6f,Research,647
2554,335972e926874489ae7678320b44f08d,5f8a17393b1d45ff8928b42f72478b74,335972e926874489ae7678320b44f08d,Research,647
2555,33a5d1052d804ca1a6257d59b6825abb,e2e87350555e45c18f8c1b537ec19a3d,33a5d1052d804ca1a6257d59b6825abb,Research,647
2556,33b68503b4b644f4932ecfba11217e88,181e6b1f40084095ba48d7048ca8a939,33b68503b4b644f4932ecfba11217e88,Research,647
2557,33be1a0bd5c042808b8a7958bbb540b5,4c94e07263064812a47617ada3ffc532,33be1a0bd5c042808b8a7958bbb540b5,Research,647
2558,340fb4fc43cb4bf0b31481ef912cd098,7391adde6ee7470fa2973e4d05da78a8,340fb4fc43cb4bf0b31481ef912cd098,Research,647
2559,3441d045a87f49fdb512bdb6115ab675,62b5bdb34fe84374b783736f5381f537,3441d045a87f49fdb512bdb6115ab675,Research,647
2560,344cf4ae55624db1b23e0fe6141ad3c6,f3f98ed96ee34529be416bb505d747c5,344cf4ae55624db1b23e0fe6141ad3c6,Research,647
2561,3466dbbc6bd643a2bec820b58eb5fa8d,c4e08142db3244689349f4e1ffa44e59,3466dbbc6bd643a2bec820b58eb5fa8d,Research,647
2562,34e699eb4cf14756ac3ee79c377d6bea,d7d9971caa5c41c0bc39bb1ad40e5d10,34e699eb4cf14756ac3ee79c377d6bea,Research,647
2563,3532b877c8e449eabd3e117c95dfe298,7b1ca27e5ef7449a9a890d5419c6e600,3532b877c8e449eabd3e117c95dfe298,Research,647
2564,3579c576e3c64c268d2062355652f507,6be2fddae87748ceba5767250e6f0d6e,3579c576e3c64c268d2062355652f507,Research,647
2565,359f5973ca6c4ec0a789165de7845008,ac7c294088b34db4900e2aed7f51de7d,359f5973ca6c4ec0a789165de7845008,Research,647
2566,362bb17039884c8aac0d5d80b3d53a68,98a885a433c14270be9366b5b3e76b8d,362bb17039884c8aac0d5d80b3d53a68,Research,647
2567,362facf354b3441b8f4af6dc5efd10c5,945517577cdf4531989c46ab63dd9db6,362facf354b3441b8f4af6dc5efd10c5,Research,647
2568,36a22eb0e4144936aac24107b19a8f0c,3b510296caf3456e960a7c959cc2d8c1,36a22eb0e4144936aac24107b19a8f0c,Research,647
2569,36a31f62e40748bfa9feb069082086d7,e5436ca1269a49628fae19e13b14d026,36a31f62e40748bfa9feb069082086d7,Research,647
2570,36ab2615b7364a65b679824070397f09,e8d762b6c4034f08948c55b9baebba55,36ab2615b7364a65b679824070397f09,Research,647
2571,36c88f84f5be4758bcec129aef1daf9d,da994838f7904c74b8ae88e9d028dbd2,36c88f84f5be4758bcec129aef1daf9d,Research,647
2572,36ec2fb6a1b4423d88b24bdd5657b7c2,a43524878a2440728cf3eb55f0718d52,36ec2fb6a1b4423d88b24bdd5657b7c2,Research,647
2573,37352e5e9353450b9d8f5ac118850381,60f405a8782044d4b6ff1fa3ced1852d,37352e5e9353450b9d8f5ac118850381,Research,647
2574,37400541a0bc4cf8b9438ce39894e3ff,8bf8426787db406dbc3dca4d3a0bca06,37400541a0bc4cf8b9438ce39894e3ff,Research,647
2575,374e4c4ba4654b6ca86232de4f0d717a,60494d0c6be24806b8289be5216a2a55,374e4c4ba4654b6ca86232de4f0d717a,Research,647
2576,377b753c3aac4dc48c9bcebeda3a61f7,f869bd13927544c08742c711fd3e3a6a,377b753c3aac4dc48c9bcebeda3a61f7,Research,647
2577,37aa858cf89b4ebc8b2bb9fdab9ddabf,7b5efae3019340d0bf0a16d990f24f78,37aa858cf89b4ebc8b2bb9fdab9ddabf,Research,647
2578,37f2cd19483e4c718dfe30a7f45fbeb4,45351e1950c84de1aa242f40a0a5292d,37f2cd19483e4c718dfe30a7f45fbeb4,Research,647
2579,388184e0ad1f4bf8ab2348455b699a0b,06f5042b02574630a6850b8047ff438e,388184e0ad1f4bf8ab2348455b699a0b,Research,647
2580,38a1e1eaed064f709b9314845074ace7,44f2893d7cfc447e9a46b09fb49233de,38a1e1eaed064f709b9314845074ace7,Research,647
2581,38b4608901f643f592f544af4967c2f2,6828e7447d6f4e43a808c4280362cca9,38b4608901f643f592f544af4967c2f2,Research,647
2582,38cb2e474e524c76a35469ec3bd65922,514090d9cd9f479e9bfd1a1d56507655,38cb2e474e524c76a35469ec3bd65922,Research,647
2583,38eecd3f4e424bc2a45d09dd5394cf47,3ae4a31c83fb4bee8b818e098702234d,38eecd3f4e424bc2a45d09dd5394cf47,Research,647
2584,394398d2f24e461b92450a90f0cf902b,7a72b5ba793543ceab366292b4cdde46,394398d2f24e461b92450a90f0cf902b,Research,647
2585,39abadd24a8c4f72a5577c1df2f90d90,fa4a1a67fd4c459b82782059a85f9534,39abadd24a8c4f72a5577c1df2f90d90,Research,647
2586,39dc9d9456a04041a888482998696030,1a3c62a350cd45ed80579840fe4d883d,39dc9d9456a04041a888482998696030,Research,647
2587,3ac1a26fdaa0474fb41a5f8d3ea4b991,9e4bd2275e9c45fa955b3777b269e203,3ac1a26fdaa0474fb41a5f8d3ea4b991,Research,647
2588,3ae3fd7eabe8496097c03bf088d148fb,975672fd6db24e96af738e4ea44b98e5,3ae3fd7eabe8496097c03bf088d148fb,Research,647
2589,3b635a31be8b4fe299eca3325fe2e365,74552a9510ae46b8b6705dcf02af34b3,3b635a31be8b4fe299eca3325fe2e365,Research,647
2590,3b6cd6e875dd4cf485070c4c5894b686,080c24f35c9c41f7a4e65335a528dea7,3b6cd6e875dd4cf485070c4c5894b686,Research,647
2591,3b8832a5e9f04bc985e36f217f5431c4,64bf993914f64dc581004cfa4ca647ef,3b8832a5e9f04bc985e36f217f5431c4,Research,647
2592,3c729367ae054012b8803cfa036289f3,dc5b2ca488ba47bdaf79b7fd3aa13054,3c729367ae054012b8803cfa036289f3,Research,647
2593,3ca0732e35dd4e7c9c7bd5a17c495438,86cef54e5a774dc3b0c115fbc5ee9e56,3ca0732e35dd4e7c9c7bd5a17c495438,Research,647
2594,3d758bbc1e874d1ba8e98952b76cf030,06f47b77bdd64872a34c4630f7ebccfb,3d758bbc1e874d1ba8e98952b76cf030,Research,647
2595,3f3d600cfda94997bc24262ae5ece635,de58a9b68a55465fb5c824b8a4fce44a,3f3d600cfda94997bc24262ae5ece635,Research,647
2596,3fd95eb856a249e9a74006fdea6e986f,3ded78bcdf49417988e773ef979f1f4f,3fd95eb856a249e9a74006fdea6e986f,Research,647
2597,3fe326af893940dca3a07c77ff4eb12d,34a9ede3404540619a012a411d81abb4,3fe326af893940dca3a07c77ff4eb12d,Research,647
2598,40022fcc803246a9bbef0dc8ea0af6ef,5edb3bc8357542228b7531d83d663c9d,40022fcc803246a9bbef0dc8ea0af6ef,Research,647
2599,4047e6ee9247417caa8887ba1422fe8e,4886092bdbbc4b70b8b8adfee46f9404,4047e6ee9247417caa8887ba1422fe8e,Research,647
2600,406e6b618e4547fe8a0a108c85bd19dd,e761e1beff50418d9222b847a145fd41,406e6b618e4547fe8a0a108c85bd19dd,Research,647
2601,40805bd2ffbf42348204570e490b7a0b,8ffd0c08b292480f988773d1e68d5b56,40805bd2ffbf42348204570e490b7a0b,Research,647
2602,40adcdfb772f48589cad306ac1bc1603,709e988434ba4c4c86b0ef8d393d5a62,40adcdfb772f48589cad306ac1bc1603,Research,647
2603,40ce9dfe5c094dba8c37566e52564939,3d97582244e743bcb0fd791dc15c3852,40ce9dfe5c094dba8c37566e52564939,Research,647
2604,40f867473fb34e748596ab6dea7f2a9c,de7221b4f48742a5bcb019be39738a90,40f867473fb34e748596ab6dea7f2a9c,Research,647
2605,41179053fc5b4feb8f4c45347e631980,ec17bec9d1994854aa2598537d4429a2,41179053fc5b4feb8f4c45347e631980,Research,647
2606,417156bfeb9d49a3890a99d1a0d67f2e,44e4f9c137594f5697a94d699ca9f267,417156bfeb9d49a3890a99d1a0d67f2e,Research,647
2607,4178ad214c374acda9b007fcbb45e5e5,4fd1091cfe1f45beb93916ca0f1401c0,4178ad214c374acda9b007fcbb45e5e5,Research,647
2608,41901b73cfd24e528a4940dba57170e3,5c5f97fd14ae438cb8ada9ab943c8979,41901b73cfd24e528a4940dba57170e3,Research,647
2609,41e2a4917b9e42c2944015624984ed9f,a7601fd1b4af4b979181657ad2a3bd72,41e2a4917b9e42c2944015624984ed9f,Research,647
2610,41f20cb1f9c84c389c0580930ac25a0a,2b4c1a2db19c4f85b8f8abc28f773c25,41f20cb1f9c84c389c0580930ac25a0a,Research,647
2611,41f5ea8f3056407daba6f87399042c26,dd37059df1a449cbbb262d2cf6dcfe4d,41f5ea8f3056407daba6f87399042c26,Research,647
2612,422ff4aa15dc4353b87efe781b8fa47d,a5416e302c5d4c379942fa46289c6e61,422ff4aa15dc4353b87efe781b8fa47d,Research,647
2613,424f772b685f4bdb83e8f9aebb04c8c4,4b11cd2d2ef042c19bed3096e7022a47,424f772b685f4bdb83e8f9aebb04c8c4,Research,647
2614,42d8819078d847b684d01aed57209e8b,0727f51e8f9744ef9826cbb622e176e0,42d8819078d847b684d01aed57209e8b,Research,647
2615,436400e3874d4e708ac0d3c4e6b46a4b,40c0db065a834138956cb3e36f1b9d46,436400e3874d4e708ac0d3c4e6b46a4b,Research,647
2616,43a848a0c8df4dc58ba3b7cb3c8d3a96,d748a2a05e274118a429e5e317e16350,43a848a0c8df4dc58ba3b7cb3c8d3a96,Research,647
2617,43e5cab8ca7643459fb14ec3af5864ff,858d5d839f5347f682809e16efc3df66,43e5cab8ca7643459fb14ec3af5864ff,Research,647
2618,43f0f503dbdb4e039b7434ad868d412e,601f953d75014f2c855b1b40ff08b123,43f0f503dbdb4e039b7434ad868d412e,Research,647
2619,44b07c204c3b4776a0e418468d7398b5,817afe443166487a8a49d4532eb96116,44b07c204c3b4776a0e418468d7398b5,Research,647
2620,451b03ebfd624a1c8ad0ea71f0cd9d5c,5cdc02be40ac4c80be14d1a486331296,451b03ebfd624a1c8ad0ea71f0cd9d5c,Research,647
2621,45267059812f469ba501398c36220361,e6f4d18e55ef4aadb5790d40c4e7d899,45267059812f469ba501398c36220361,Research,647
2622,453150880d8a4774b455b13ca8ad1450,38ad618d7c394c55b7db9af218cff914,453150880d8a4774b455b13ca8ad1450,Research,647
2623,458151576c814d85a871319ecca42931,ac114f6835574561966c27e0d99ce7ef,458151576c814d85a871319ecca42931,Research,647
2624,45a5677a2250499b8c4d56fe3a735ad1,b0d65649deec4fe884f6463aa931d4d5,45a5677a2250499b8c4d56fe3a735ad1,Research,647
2625,45ce5b52ceda4469b53277c02ba1497e,4d14c32456d84283b806d6c2a5591b73,45ce5b52ceda4469b53277c02ba1497e,Research,647
2626,45e12296c46245c9b2c9105ee23c303d,36398cad856c4f5d8da53c8facf5a699,45e12296c46245c9b2c9105ee23c303d,Research,647
2627,4633cec8e1da49eaa78fe4149c5b552c,6729370a4e114f04b74980273bee1331,4633cec8e1da49eaa78fe4149c5b552c,Research,647
2628,469b96fe8c214d0d83dd147e85602339,a996af1e75314478a86e90840d0e5d70,469b96fe8c214d0d83dd147e85602339,Research,647
2629,46eda2bfac9b4916a2c144fac39626be,0fc84362199841babf1573ce0f01ccf3,46eda2bfac9b4916a2c144fac39626be,Research,647
2630,46ef5a26d80a44818342884af501f9fa,c06329dc6fe5497aa77047e6ba3f53e7,46ef5a26d80a44818342884af501f9fa,Research,647
2631,47408de8a2734967a2c5c8f31cb68e03,dc3fe9297cbf4309917c14e0a21cb520,47408de8a2734967a2c5c8f31cb68e03,Research,647
2632,47ff613f844c4117ab4d4a127513c5b9,0f7eec0b97bf4404bfb205764fd565b7,47ff613f844c4117ab4d4a127513c5b9,Research,647
2633,485ab41e953b43d4b0dc4e3504e2589b,9f0690f187e341a2b116f92dd203f06d,485ab41e953b43d4b0dc4e3504e2589b,Research,647
2634,4885835e24e5461a87d98965d4fcb5f0,0272653a87f74ef183e40e3ed583db1a,4885835e24e5461a87d98965d4fcb5f0,Research,647
2635,48c8b9d979cb4d32b3ce568209771ace,cb4bcf7b09e24ff0b71b005c382b28ed,48c8b9d979cb4d32b3ce568209771ace,Research,647
2636,48f40e61fe334b0d9cf754b6241ceaaa,6d33c78ac5c341ef8b00f2d3687f440e,48f40e61fe334b0d9cf754b6241ceaaa,Research,647
2637,4952f5245ef14976936e70c5617cb0e4,20b08747c55846df8c2e1aabadfc5c05,4952f5245ef14976936e70c5617cb0e4,Research,647
2638,496b3432f3a446338eff91d1c7506102,7b108f927ddc4d3b9c5c5d161f30a073,496b3432f3a446338eff91d1c7506102,Research,647
2639,499ec336641046bcb9168a7966ac9fdb,db442fe152ac4cbdaba4480dac9d60a4,499ec336641046bcb9168a7966ac9fdb,Research,647
2640,49ab4e8e74bd431bb85c138c3f63de0f,768520e3c14c4c238fb589319b59c8c8,49ab4e8e74bd431bb85c138c3f63de0f,Research,647
2641,49e45d1a212348d1a96c27dc65735fc4,8ab44cafa1eb4e5189c8cf8e014fc413,49e45d1a212348d1a96c27dc65735fc4,Research,647
2642,4a057f308e7c4db1a72361dad2e2f648,f892c33c8a64455da4ca6497a03f41fa,4a057f308e7c4db1a72361dad2e2f648,Research,647
2643,4a36e685955045e69a98e761c48ef3fd,aaf5d2521fc44ddeaaf9f32dce541f67,4a36e685955045e69a98e761c48ef3fd,Research,647
2644,4add378ae6ce47668613e512d6a27a0b,70ff065ade7f4110890b3197e9cf78db,4add378ae6ce47668613e512d6a27a0b,Research,647
2645,4aef482ddf88487cb8cce873e6b2d578,89db08aa319d4406bf87abfbc96b3476,4aef482ddf88487cb8cce873e6b2d578,Research,647
2646,4b2e048433fe4d8fa8cca55cf52cf28e,cb418b85a2144a2cbb8e81d9d4c80dd7,4b2e048433fe4d8fa8cca55cf52cf28e,Research,647
2647,4c089e57545547229a8d5b37a24ef848,1481b284435b4bd3853eaf2b740bf1f4,4c089e57545547229a8d5b37a24ef848,Research,647
2648,4c66ee5a680e45bf9c7ce8b30fdbb6da,99486d3d623045cd877217d16f68d735,4c66ee5a680e45bf9c7ce8b30fdbb6da,Research,647
2649,4c98c676bdc441f1b0c707848bbf4ae0,ee10b25afef049e9bc2a8b655cbfc3d0,4c98c676bdc441f1b0c707848bbf4ae0,Research,647
2650,4d056a41834e44a1a26a46a62c17e680,3b8c096acbf245149b9b610680ad4608,4d056a41834e44a1a26a46a62c17e680,Research,647
2651,4d359e6cf17f4bde9b8683ac154a82ea,79257e00b03349d093ffe784db67cfca,4d359e6cf17f4bde9b8683ac154a82ea,Research,647
2652,4d48b42c25ff499e8e31981f72098090,08072862fd8b4b97b178c30ab2a5ae8f,4d48b42c25ff499e8e31981f72098090,Research,647
2653,4d81a7e792b6489da0a4e76793892b76,a74a38091b8a4544b2ce9aa3fdb3d322,4d81a7e792b6489da0a4e76793892b76,Research,647
2654,4dad3f5978424073986a6a743b755311,446ac4e7eebb41209d0984641ce673f8,4dad3f5978424073986a6a743b755311,Research,647
2655,4e0914a8b8584454a81eea60b2df043e,14b164ac48cf4cdea9808c0d80d7b40f,4e0914a8b8584454a81eea60b2df043e,Research,647
2656,4e43473256fc493ca086fa7b00e05f6c,d63f15b43f50425d8d90ce647b498902,4e43473256fc493ca086fa7b00e05f6c,Research,647
2657,4e84c7bc0b664de5a20f69f6342538d5,a1ca546db7164f0788538f5e32cbef2e,4e84c7bc0b664de5a20f69f6342538d5,Research,647
2658,4ea7bbf340e14d5aa88d4ba9e1694bc5,ef3fc5b9fe4a4df2868da8ca3a9aa133,4ea7bbf340e14d5aa88d4ba9e1694bc5,Research,647
2659,4ea89e9a4ae844ca8c21d590ec6f4d5b,2e3ab04a5afd491ea6b201101933d63f,4ea89e9a4ae844ca8c21d590ec6f4d5b,Research,647
2660,4ea8e1db0a334cbda5308ea8314ace7e,c1c191bd84b64945b0316f9f64f45c98,4ea8e1db0a334cbda5308ea8314ace7e,Research,647
2661,4f3b3ed074d248c887f85febf64d7963,f25b8cebcbad40cfb741e0c6a7a14e09,4f3b3ed074d248c887f85febf64d7963,Research,647
2662,4f7dab077f134f9f8bfcbe2ac7a61347,af31d32d9819441a85301e9e84bc76dc,4f7dab077f134f9f8bfcbe2ac7a61347,Research,647
2663,4fe5e8db582a4c5a9cc9f84121aef7f9,d6c0a944513c4961977596bd693ca02d,4fe5e8db582a4c5a9cc9f84121aef7f9,Research,647
2664,5089ea465925430db82921e001aefae4,1c3977c3cd0447769109558d40a1c922,5089ea465925430db82921e001aefae4,Research,647
2665,517ff9de9d1647ed9ecdaf017e79be18,52697db920e74156af612fefd49673e6,517ff9de9d1647ed9ecdaf017e79be18,Research,647
2666,51808a3f06dc4a8fa2562c438306c1b0,393a8e28527447b59f05016b10ca524b,51808a3f06dc4a8fa2562c438306c1b0,Research,647
2667,52d796f66d7e4f4b81970c4ab66f1469,a2eab0c5a9214aa1853c61131f8d54e9,52d796f66d7e4f4b81970c4ab66f1469,Research,647
2668,53472e944f2a4357b4077fd5797fa3d5,5dde22a8d77447e3955d1d4f5281994e,53472e944f2a4357b4077fd5797fa3d5,Research,647
2669,53e15817eab541e0a88680418d3bf7f0,2d65cd4d5eb44469ba6a9a0d0f2fe781,53e15817eab541e0a88680418d3bf7f0,Research,647
2670,545ebe28351e41e1869e5c7936053419,d694af4a8f4c4982909ce9a02c96ed86,545ebe28351e41e1869e5c7936053419,Research,647
2671,547eeaa69d2d494384a6c63ce3da393f,32bb403071ca422fa22611c5b47eacf0,547eeaa69d2d494384a6c63ce3da393f,Research,647
2672,548ef773a5aa407e9a1101856abcdc22,59925df0596c4fdba97abe671e9fc9bf,548ef773a5aa407e9a1101856abcdc22,Research,647
2673,54a4f28ff6bc4c9b822dd6ff5b0eca14,a2175bd6ae4a4b0d87b1c34110138c02,54a4f28ff6bc4c9b822dd6ff5b0eca14,Research,647
2674,54a8e20e0bfc4d41b1ac88586aed01c6,813c14bbecc4491ea82f87dcce7dbc38,54a8e20e0bfc4d41b1ac88586aed01c6,Research,647
2675,54b0874d8fdf41a99b38bf6af9208ae0,5f43dd65570f46b097a438dc0a996e3b,54b0874d8fdf41a99b38bf6af9208ae0,Research,647
2676,5503e5521c4345a58705bb5ee4953b1f,dd825e64c0e741408c66d5b69779de7d,5503e5521c4345a58705bb5ee4953b1f,Research,647
2677,552d50f5579c41e6883fb962e6fab6cc,828feb0d9c1c4a4eb002a4c84d7954f1,552d50f5579c41e6883fb962e6fab6cc,Research,647
2678,5590f602ff4f49a28ba48902e6eedc17,1c83053b37784131ba8f17f6e08c175a,5590f602ff4f49a28ba48902e6eedc17,Research,647
2679,55b16b6809a84f58b6557563071b377d,01668cf1e77d45f384be0c41491a0544,55b16b6809a84f58b6557563071b377d,Research,647
2680,55d2ab4cdcca496ab73ff14879507fa7,096be703c5b74827be9d92a3e27aafcc,55d2ab4cdcca496ab73ff14879507fa7,Research,647
2681,5609267fa7c34cbb8ccf3970db5cd9d4,df17a621b9b74171baa7c3f7525fe1d9,5609267fa7c34cbb8ccf3970db5cd9d4,Research,647
2682,56a89f646060441dbb610c9a56c41c39,9d979a8849464498bb121efe292b2892,56a89f646060441dbb610c9a56c41c39,Research,647
2683,56ab4c000dcc4825945e142593ac12b6,cce5d4a650e84e9c86cb24824de1677e,56ab4c000dcc4825945e142593ac12b6,Research,647
2684,56e34c4997854eb6ab85cb173a881124,f213d6a094bd49baa28fd57b96bed3af,56e34c4997854eb6ab85cb173a881124,Research,647
2685,56fb8196704b4129977f78cfb0ae6bf8,b6546954bc0b4e18b37a68648ed0b5c6,56fb8196704b4129977f78cfb0ae6bf8,Research,647
2686,5742e19b0bf24ac883ecf204aa54112a,4f7f7b13d15f4eea9365b3a0b1d5ec5f,5742e19b0bf24ac883ecf204aa54112a,Research,647
2687,5763f61a39794f0aabe090557d4e892d,4ff313893c7d4336912daef110cfeca9,5763f61a39794f0aabe090557d4e892d,Research,647
2688,57ae577717d549ed80fbf0b58fe424c7,726c4d21b7ab4580995822b5c052f2bf,57ae577717d549ed80fbf0b58fe424c7,Research,647
2689,58261485a4334a0a9f1c1eb18a2d8957,f2ec006de33a4c8c9021eb84717a92b8,58261485a4334a0a9f1c1eb18a2d8957,Research,647
2690,59188c7ccfc2408eb92b6e08e9bd9204,47d009fc73494ee6849b27813257b8ca,59188c7ccfc2408eb92b6e08e9bd9204,Research,647
2691,59a669abf6154e3ab0c82afde8339a23,356ce1cc0a8d4a64995e190f10e60588,59a669abf6154e3ab0c82afde8339a23,Research,647
2692,59b331e014aa427daa2d591384695b73,4f947a2c4ada4d9f86c52b3ae697d6de,59b331e014aa427daa2d591384695b73,Research,647
2693,5a4ad078513f420f84cdaae92c4fbb38,0a6d974b6d984257a6f3c6337bc752e3,5a4ad078513f420f84cdaae92c4fbb38,Research,647
2694,5a8bc35fe8664196ada02707e5447765,635d8ce8c46e4886bf21614e5aa00f4e,5a8bc35fe8664196ada02707e5447765,Research,647
2695,5b38931f1dd74575bb1862a4908f29b2,613eca95d06d4aba9dd958368d1b7f1d,5b38931f1dd74575bb1862a4908f29b2,Research,647
2696,5b9669ffd3e845fc9d14e9fb6bfac807,5476e23a039e4406aa7c0eed0eca0d0e,5b9669ffd3e845fc9d14e9fb6bfac807,Research,647
2697,5bbda49e57a043f2a28e5d79a9b5859a,11bbfef8536646268a499935171d72a2,5bbda49e57a043f2a28e5d79a9b5859a,Research,647
2698,5d23bfb547ee46859a2ac194535bc968,a42968ef8c274785ad85ed912ae5aeca,5d23bfb547ee46859a2ac194535bc968,Research,647
2699,5d8b33ecf79341f0a2a5d64158ea863a,8beb22247b3c4192b544eb3c23a784a7,5d8b33ecf79341f0a2a5d64158ea863a,Research,647
2700,5db0c13a54b844ca9e9550d630ae3db0,d3813e40d5324337afa3b01e773ab925,5db0c13a54b844ca9e9550d630ae3db0,Research,647
2701,5dc6cddf02ef4a7e8eb32f86397fffc8,9c12f50a22f445f3a3d8d8cdfe3a1da3,5dc6cddf02ef4a7e8eb32f86397fffc8,Research,647
2702,5dd7fc0b909747e9b7a94fd7cdf78f75,4a398876cd854fc8ab7b2ba64ce07a31,5dd7fc0b909747e9b7a94fd7cdf78f75,Research,647
2703,5e10667573664550aa7e42be98794e0a,494e1d41ea9843f8a831aee46728f3f2,5e10667573664550aa7e42be98794e0a,Research,647
2704,5e697a79ce8744ef906bb43add310893,03a6c4a5e0b042659bc48319e4d14378,5e697a79ce8744ef906bb43add310893,Research,647
2705,5e9e4e3b73cb4cd28a5093684ae79954,a1ed2942ceeb4d7cbb37f719cbd4f3d1,5e9e4e3b73cb4cd28a5093684ae79954,Research,647
2706,5ec08b0933a141caafb1e9e05c0c16a6,fe86083d2c1d4454891626b57b3cad1f,5ec08b0933a141caafb1e9e05c0c16a6,Research,647
2707,5fb6c4c49e51440da0ec96d3393b75a3,9dbca5a6cf754249ae770ed130bafb28,5fb6c4c49e51440da0ec96d3393b75a3,Research,647
